title,url,date,body_text,archive_html,body_length
육지 출력제어 실적 안내[2026년 2월 18일(수)],https://www.kpx.or.kr/board.es?mid=a10109050000&bid=0216&act=view&list_no=76947&tag=&nPage=3,2026-02-18,"육지 출력제어 실적 안내[2026년 2월 18일(수)] 작성일 2026/03/10 09:44 작성자 경부하기운영자 조회수 293 봄철 경부하기 낮은 전력수요와 높은 신재생발전량으로 인한 육지 전력계통(제주도 제외) 불안정이 발생 될 것으로 전망되어 전기사업법 제27조의2, 동 법 제45조, 분산에너지 활성화 특별법 제16조, 전력계통 신뢰도 및 전기품질 유지기준 제17조에 따른 비중앙급전발전기 출력제어 조치를 시행하고 실적을 공지합니다. ㅇ 시행일 : 2026년 2월 18일(수), 12시~16시 ㅇ 수급실적 : 최대수요 61,467㎿(20시), 최소수요 38,849㎿(14시) ㅇ 제어사유 : 전력망 제약",data/raw/kpx_notice_archives/https%3A%2F%2Fwww.kpx.or.kr%2Fboard.es%3Fmid%3Da10109050000%26bid%3D0216%26act%3Dview%26list_no%3D76947%26tag%3D%26nPage%3D3.html,341
육지 출력제어 실적 안내[2026년 2월 19일(목)],https://www.kpx.or.kr/board.es?mid=a10109050000&bid=0216&act=view&list_no=76948&tag=&nPage=3,2026-02-19,"육지 출력제어 실적 안내[2026년 2월 19일(목)] 작성일 2026/03/10 09:47 작성자 경부하기운영자 조회수 200 봄철 경부하기 낮은 전력수요와 높은 신재생발전량으로 인한 육지 전력계통(제주도 제외) 불안정이 발생 될 것으로 전망되어 전기사업법 제27조의2, 동 법 제45조, 분산에너지 활성화 특별법 제16조, 전력계통 신뢰도 및 전기품질 유지기준 제17조에 따른 비중앙급전발전기 출력제어 조치를 시행하고 실적을 공지합니다. ㅇ 시행일 : 2026년 2월 19일(목), 12시~14시 ㅇ 수급실적 : 최대수요 71,339㎿(09시), 최소수요 51,777㎿(04시) ㅇ 제어사유 : 전력망 제약",data/raw/kpx_notice_archives/https%3A%2F%2Fwww.kpx.or.kr%2Fboard.es%3Fmid%3Da10109050000%26bid%3D0216%26act%3Dview%26list_no%3D76948%26tag%3D%26nPage%3D3.html,341
육지 출력제어 실적 안내[2026년 2월 21일(토)],https://www.kpx.or.kr/board.es?mid=a10109050000&bid=0216&act=view&list_no=76949&tag=&nPage=3,2026-02-21,"육지 출력제어 실적 안내[2026년 2월 21일(토)] 작성일 2026/03/10 09:51 작성자 경부하기운영자 조회수 299 봄철 경부하기 낮은 전력수요와 높은 신재생발전량으로 인한 육지 전력계통(제주도 제외) 불안정이 발생 될 것으로 전망되어 전기사업법 제27조의2, 동 법 제45조, 분산에너지 활성화 특별법 제16조, 전력계통 신뢰도 및 전기품질 유지기준 제17조에 따른 비중앙급전발전기 출력제어 조치를 시행하고 실적을 공지합니다. ㅇ 시행일 : 2026년 2월 21일(토), 12시~16시 ㅇ 수급실적 : 최대수요 62,158㎿(20시), 최소수요 44,636㎿(13시) ㅇ 제어사유 : 전력망 제약",data/raw/kpx_notice_archives/https%3A%2F%2Fwww.kpx.or.kr%2Fboard.es%3Fmid%3Da10109050000%26bid%3D0216%26act%3Dview%26list_no%3D76949%26tag%3D%26nPage%3D3.html,341
육지 출력제어 실적 안내[2026년 2월 23일(월)],https://www.kpx.or.kr/board.es?mid=a10109050000&bid=0216&act=view&list_no=76950&tag=&nPage=3,2026-02-23,"육지 출력제어 실적 안내[2026년 2월 23일(월)] 작성일 2026/03/10 09:52 작성자 경부하기운영자 조회수 521 봄철 경부하기 낮은 전력수요와 높은 신재생발전량으로 인한 육지 전력계통(제주도 제외) 불안정이 발생 될 것으로 전망되어 전기사업법 제27조의2, 동 법 제45조, 분산에너지 활성화 특별법 제16조, 전력계통 신뢰도 및 전기품질 유지기준 제17조에 따른 비중앙급전발전기 출력제어 조치를 시행하고 실적을 공지합니다. ㅇ 시행일 : 2026년 2월 23일(월), 12시~15시 ㅇ 수급실적 : 최대수요 74,822㎿(19시), 최소수요 53,268㎿(04시) ㅇ 제어사유 : 전력망 제약",data/raw/kpx_notice_archives/https%3A%2F%2Fwww.kpx.or.kr%2Fboard.es%3Fmid%3Da10109050000%26bid%3D0216%26act%3Dview%26list_no%3D76950%26tag%3D%26nPage%3D3.html,341
육지 출력제어 실적 안내[2026년 2월 28일(토)],https://www.kpx.or.kr/board.es?mid=a10109050000&bid=0216&act=view&list_no=77017&tag=&nPage=2,2026-02-28,"육지 출력제어 실적 안내[2026년 2월 28일(토)] 작성일 2026/03/26 09:22 작성자 경부하기운영자 조회수 208 철 경부하기 낮은 전력수요와 높은 신재생발전량으로 인한 육지 전력계통(제주도 제외) 불안정이 발생 될 것으로 전망되어 전기사업법 제27조의2, 동 법 제45조, 분산에너지 활성화 특별법 제16조, 전력계통 신뢰도 및 전기품질 유지기준 제17조에 따른 비중앙급전발전기 출력제어 조치를 시행하고 실적을 공지합니다. ㅇ 시행일 : 2026년 2월 28일(토), 10시~17시 ㅇ 수급실적 : 최대수요 62,047㎿(20시), 최소수요 44,667㎿(13시) ㅇ 제어사유 : 전력망제약",data/raw/kpx_notice_archives/https%3A%2F%2Fwww.kpx.or.kr%2Fboard.es%3Fmid%3Da10109050000%26bid%3D0216%26act%3Dview%26list_no%3D77017%26tag%3D%26nPage%3D2.html,339
육지 출력제어 실적 안내[2026년 2월 6일(금)],https://www.kpx.or.kr/board.es?mid=a10109050000&bid=0216&act=view&list_no=76879&tag=&nPage=3,2026-02-06,"육지 출력제어 실적 안내[2026년 2월 6일(금)] 작성일 2026/02/26 16:44 작성자 경부하기운영자 조회수 447 봄철 경부하기 낮은 전력수요와 높은 신재생발전량으로 인한 육지 전력계통(제주도 제외) 불안정이 발생 될 것으로 전망되어 전기사업법 제27조의2, 동 법 제45조, 분산에너지 활성화 특별법 제16조, 전력계통 신뢰도 및 전기품질 유지기준 제17조에 따른 비중앙급전발전기 출력제어 조치를 시행하고 실적을 공지합니다. ㅇ 시행일 : 2026년 2월 6일(금), 12시~15시 ㅇ 수급실적 : 최대수요 82,694㎿(09시), 최소수요 62,661㎿(04시) ㅇ 제어사유 : 전력망 제약",data/raw/kpx_notice_archives/https%3A%2F%2Fwww.kpx.or.kr%2Fboard.es%3Fmid%3Da10109050000%26bid%3D0216%26act%3Dview%26list_no%3D76879%26tag%3D%26nPage%3D3.html,339
육지 출력제어 실적 안내[2026년 3월 12일(목)],https://www.kpx.or.kr/board.es?mid=a10109050000&bid=0216&act=view&list_no=77094&tag=&nPage=1,2026-03-12,"육지 출력제어 실적 안내[2026년 3월 12일(목)] 작성일 2026/04/01 14:09 작성자 경부하기운영자 조회수 130 봄철 경부하기 낮은 전력수요와 높은 신재생발전량으로 인한 육지 전력계통(제주도 제외) 불안정이 발생 될 것으로 전망되어 전기사업법 제27조의2, 동 법 제45조, 분산에너지 활성화 특별법 제16조, 전력계통 신뢰도 및 전기품질 유지기준 제17조에 따른 비중앙급전발전기 출력제어 조치를 시행하고 실적을 공지합니다. ㅇ 시행일 : 2026년 3월 12일(목), 13시~15시 ㅇ 수급실적 : 최대수요 72,567㎿(19시), 최소수요 57,492㎿(13시) ㅇ 제어사유 : 전력망제약",data/raw/kpx_notice_archives/https%3A%2F%2Fwww.kpx.or.kr%2Fboard.es%3Fmid%3Da10109050000%26bid%3D0216%26act%3Dview%26list_no%3D77094%26tag%3D%26nPage%3D1.html,340
육지 출력제어 실적 안내[2026년 3월 13일(금)],https://www.kpx.or.kr/board.es?mid=a10109050000&bid=0216&act=view&list_no=77095&tag=&nPage=1,2026-03-13,"육지 출력제어 실적 안내[2026년 3월 13일(금)] 작성일 2026/04/01 14:10 작성자 경부하기운영자 조회수 206 봄철 경부하기 낮은 전력수요와 높은 신재생발전량으로 인한 육지 전력계통(제주도 제외) 불안정이 발생 될 것으로 전망되어 전기사업법 제27조의2, 동 법 제45조, 분산에너지 활성화 특별법 제16조, 전력계통 신뢰도 및 전기품질 유지기준 제17조에 따른 비중앙급전발전기 출력제어 조치를 시행하고 실적을 공지합니다. ㅇ 시행일 : 2026년 3월 13일(금), 13시~15시 ㅇ 수급실적 : 최대수요 70,404㎿(20시), 최소수요 55,664㎿(13시) ㅇ 제어사유 : 전력망제약",data/raw/kpx_notice_archives/https%3A%2F%2Fwww.kpx.or.kr%2Fboard.es%3Fmid%3Da10109050000%26bid%3D0216%26act%3Dview%26list_no%3D77095%26tag%3D%26nPage%3D1.html,340
육지 출력제어 실적 안내[2026년 3월 14일(토)],https://www.kpx.or.kr/board.es?mid=a10109050000&bid=0216&act=view&list_no=77096&tag=&nPage=1,2026-03-14,"육지 출력제어 실적 안내[2026년 3월 14일(토)] 작성일 2026/04/01 14:11 작성자 경부하기운영자 조회수 173 봄철 경부하기 낮은 전력수요와 높은 신재생발전량으로 인한 육지 전력계통(제주도 제외) 불안정이 발생 될 것으로 전망되어 전기사업법 제27조의2, 동 법 제45조, 분산에너지 활성화 특별법 제16조, 전력계통 신뢰도 및 전기품질 유지기준 제17조에 따른 비중앙급전발전기 출력제어 조치를 시행하고 실적을 공지합니다. ㅇ 시행일 : 2026년 3월 14일(토), 10시~17시 ㅇ 수급실적 : 최대수요 62,237㎿(20시), 최소수요 46,124㎿(13시) ㅇ 제어사유 : 전력망제약",data/raw/kpx_notice_archives/https%3A%2F%2Fwww.kpx.or.kr%2Fboard.es%3Fmid%3Da10109050000%26bid%3D0216%26act%3Dview%26list_no%3D77096%26tag%3D%26nPage%3D1.html,340
육지 출력제어 실적 안내[2026년 3월 15일(일)],https://www.kpx.or.kr/board.es?mid=a10109050000&bid=0216&act=view&list_no=77097&tag=&nPage=1,2026-03-15,"육지 출력제어 실적 안내[2026년 3월 15일(일)] 작성일 2026/04/01 14:11 작성자 경부하기운영자 조회수 328 봄철 경부하기 낮은 전력수요와 높은 신재생발전량으로 인한 육지 전력계통(제주도 제외) 불안정이 발생 될 것으로 전망되어 전기사업법 제27조의2, 동 법 제45조, 분산에너지 활성화 특별법 제16조, 전력계통 신뢰도 및 전기품질 유지기준 제17조에 따른 비중앙급전발전기 출력제어 조치를 시행하고 실적을 공지합니다. ㅇ 시행일 : 2026년 3월 15일(일), 10시~17시 ㅇ 수급실적 : 최대수요 61,577㎿(20시), 최소수요 49,040㎿(13시) ㅇ 제어사유 : 전력망제약",data/raw/kpx_notice_archives/https%3A%2F%2Fwww.kpx.or.kr%2Fboard.es%3Fmid%3Da10109050000%26bid%3D0216%26act%3Dview%26list_no%3D77097%26tag%3D%26nPage%3D1.html,340
육지 출력제어 실적 안내[2026년 3월 1일(일)],https://www.kpx.or.kr/board.es?mid=a10109050000&bid=0216&act=view&list_no=77018&tag=&nPage=2,2026-03-01,"육지 출력제어 실적 안내[2026년 3월 1일(일)] 작성일 2026/03/26 10:02 작성자 경부하기운영자 조회수 201 봄철 경부하기 낮은 전력수요와 높은 신재생발전량으로 인한 육지 전력계통(제주도 제외) 불안정이 발생 될 것으로 전망되어 전기사업법 제27조의2, 동 법 제45조, 분산에너지 활성화 특별법 제16조, 전력계통 신뢰도 및 전기품질 유지기준 제17조에 따른 비중앙급전발전기 출력제어 조치를 시행하고 실적을 공지합니다. ㅇ 시행일 : 2026년 3월 1일(일), 10시~17시 ㅇ 수급실적 : 최대수요 61,017㎿(20시), 최소수요 46,565㎿(12시) ㅇ 제어사유 : 전력망제약",data/raw/kpx_notice_archives/https%3A%2F%2Fwww.kpx.or.kr%2Fboard.es%3Fmid%3Da10109050000%26bid%3D0216%26act%3Dview%26list_no%3D77018%26tag%3D%26nPage%3D2.html,338
육지 출력제어 실적 안내[2026년 3월 2일(월)],https://www.kpx.or.kr/board.es?mid=a10109050000&bid=0216&act=view&list_no=77019&tag=&nPage=2,2026-03-02,"육지 출력제어 실적 안내[2026년 3월 2일(월)] 작성일 2026/03/26 10:04 작성자 경부하기운영자 조회수 227 봄철 경부하기 낮은 전력수요와 높은 신재생발전량으로 인한 육지 전력계통(제주도 제외) 불안정이 발생 될 것으로 전망되어 전기사업법 제27조의2, 동 법 제45조, 분산에너지 활성화 특별법 제16조, 전력계통 신뢰도 및 전기품질 유지기준 제17조에 따른 비중앙급전발전기 출력제어 조치를 시행하고 실적을 공지합니다. ㅇ 시행일 : 2026년 3월 2일(월), 10시~17시 ㅇ 수급실적 : 최대수요 67,179㎿(19시), 최소수요 50,727㎿(04시) ㅇ 제어사유 : 전력망제약",data/raw/kpx_notice_archives/https%3A%2F%2Fwww.kpx.or.kr%2Fboard.es%3Fmid%3Da10109050000%26bid%3D0216%26act%3Dview%26list_no%3D77019%26tag%3D%26nPage%3D2.html,338
육지 출력제어 실적 안내[2026년 3월 4일(수)],https://www.kpx.or.kr/board.es?mid=a10109050000&bid=0216&act=view&list_no=77020&tag=&nPage=2,2026-03-04,"육지 출력제어 실적 안내[2026년 3월 4일(수)] 작성일 2026/03/26 10:05 작성자 경부하기운영자 조회수 264 봄철 경부하기 낮은 전력수요와 높은 신재생발전량으로 인한 육지 전력계통(제주도 제외) 불안정이 발생 될 것으로 전망되어 전기사업법 제27조의2, 동 법 제45조, 분산에너지 활성화 특별법 제16조, 전력계통 신뢰도 및 전기품질 유지기준 제17조에 따른 비중앙급전발전기 출력제어 조치를 시행하고 실적을 공지합니다. ㅇ 시행일 : 2026년 3월 4일(수), 13시~15시 ㅇ 수급실적 : 최대수요 67,179㎿(19시), 최소수요 50,727㎿(04시) ㅇ 제어사유 : 전력망제약",data/raw/kpx_notice_archives/https%3A%2F%2Fwww.kpx.or.kr%2Fboard.es%3Fmid%3Da10109050000%26bid%3D0216%26act%3Dview%26list_no%3D77020%26tag%3D%26nPage%3D2.html,338
육지 출력제어 실적 안내[2026년 3월 7일(토)],https://www.kpx.or.kr/board.es?mid=a10109050000&bid=0216&act=view&list_no=77061&tag=&nPage=2,2026-03-07,"육지 출력제어 실적 안내[2026년 3월 7일(토)] 작성일 2026/03/30 14:00 작성자 경부하기운영자 조회수 144 봄철 경부하기 낮은 전력수요와 높은 신재생발전량으로 인한 육지 전력계통(제주도 제외) 불안정이 발생 될 것으로 전망되어 전기사업법 제27조의2, 동 법 제45조, 분산에너지 활성화 특별법 제16조, 전력계통 신뢰도 및 전기품질 유지기준 제17조에 따른 비중앙급전발전기 출력제어 조치를 시행하고 실적을 공지합니다. ㅇ 시행일 : 2026년 3월 7일(토), 10시~17시 ㅇ 수급실적 : 최대수요 64,770㎿(20시), 최소수요 44,285㎿(13시) ㅇ 제어사유 : 전력망제약",data/raw/kpx_notice_archives/https%3A%2F%2Fwww.kpx.or.kr%2Fboard.es%3Fmid%3Da10109050000%26bid%3D0216%26act%3Dview%26list_no%3D77061%26tag%3D%26nPage%3D2.html,338
육지 출력제어 실적 안내[2026년 3월 8일(일)],https://www.kpx.or.kr/board.es?mid=a10109050000&bid=0216&act=view&list_no=77062&tag=&nPage=2,2026-03-08,"육지 출력제어 실적 안내[2026년 3월 8일(일)] 작성일 2026/03/30 14:01 작성자 경부하기운영자 조회수 225 봄철 경부하기 낮은 전력수요와 높은 신재생발전량으로 인한 육지 전력계통(제주도 제외) 불안정이 발생 될 것으로 전망되어 전기사업법 제27조의2, 동 법 제45조, 분산에너지 활성화 특별법 제16조, 전력계통 신뢰도 및 전기품질 유지기준 제17조에 따른 비중앙급전발전기 출력제어 조치를 시행하고 실적을 공지합니다. ㅇ 시행일 : 2026년 3월 8일(일), 10시~17시 ㅇ 수급실적 : 최대수요 63,339㎿(20시), 최소수요 39,910㎿(13시) ㅇ 제어사유 : 전력망제약",data/raw/kpx_notice_archives/https%3A%2F%2Fwww.kpx.or.kr%2Fboard.es%3Fmid%3Da10109050000%26bid%3D0216%26act%3Dview%26list_no%3D77062%26tag%3D%26nPage%3D2.html,338
육지 출력제어 전망 [2026년 4월 7일(화)],https://www.kpx.or.kr/board.es?mid=a10109050000&bid=0216&act=view&list_no=77138&tag=&nPage=1,2026-04-07,"육지 출력제어 전망 [2026년 4월 7일(화)] 작성일 2026/04/08 09:15 작성자 경부하기운영자 조회수 153 높은 태양광발전 이용률과 발전량 등으로 인한 육지 전력계통(제주도 제외) 불안정이 발생될 것으로 전망되어 전기사업법 제27조의2, 동 법 제45조, 분산에너지 활성화 특별법 제16조, 전력계통 신뢰도 및 전기품질 유지기준 제17조에 따른 비중앙급전발전기 출력제어 조치 시행을 예고합니다. 출력제어 미이행시, 전기사업법(이하 법) 제21조, 전력시장운영규칙 제5.3.5조 등의 위반에 해당하여 과징금 또는 자율제재금 부과 및 기타 엄중한 처벌을 받을 수 있으므로 유의하시기 바랍니다. o 예정일 : 2026년 4월 7일(화), 10시~15시 o 수급전망 : 주간최소수요 48,700MW(13시) o 제한사유 : 전력망 제약 o 금회 출력제한 대상 개별 발전소는 전일 22시까지 사전고지 예정입니다. ※ 기상변동 및 전력수요 변동에 따라 상기 전망은 변동될 수 있습니다.",data/raw/kpx_notice_archives/https%3A%2F%2Fwww.kpx.or.kr%2Fboard.es%3Fmid%3Da10109050000%26bid%3D0216%26act%3Dview%26list_no%3D77138%26tag%3D%26nPage%3D1.html,498
육지 출력제어 전망 안내 [2024년 11월 22일(금)],https://www.kpx.or.kr/board.es?mid=a10109050000&bid=0216&act=view&list_no=73834&tag=&nPage=20,2024-11-22,"육지 출력제어 전망 안내 [2024년 11월 22일(금)] 작성일 2024/11/21 19:00 작성자 경부하기운영자 조회수 1,272 가을철 경부하기 낮은 전력수요와 높은 신재생발전량 등으로 인한 육지 전력계통(제주도 제외) 불안정이 발생될 것으로 전망되어 전기사업법 제27조의2, 동 법 제45조, 분산에너지 활성화 특별법 제16조, 전력계통 신뢰도 및 전기품질 유지기준 제17조에 따른 비중앙급전발전기 출력제어 조치 시행을 예고합니다. o 예정일 : 2024년 11월 22일(금), 11시~14시 o 수급전망 : 최대수요 71,200MW(18시), 최저수요 56,800MW(13시) o 제한사유 : 전력망 제약 o 금회 출력제한 대상 개별 발전소는 전일 18시까지 사전고지 예정입니다. ※ 기상변동 및 전력수요 변동에 따라 상기 전망은 변동될 수 있습니다.",data/raw/kpx_notice_archives/https%3A%2F%2Fwww.kpx.or.kr%2Fboard.es%3Fmid%3Da10109050000%26bid%3D0216%26act%3Dview%26list_no%3D73834%26tag%3D%26nPage%3D20.html,426
육지 출력제어 전망 안내 [2024년 11월 24일(일)],https://www.kpx.or.kr/board.es?mid=a10109050000&bid=0216&act=view&list_no=73847&tag=&nPage=19,2024-11-24,"육지 출력제어 전망 안내 [2024년 11월 24일(일)] 작성일 2024/11/22 20:55 작성자 경부하기운영자 조회수 1,293 가을철 경부하기 낮은 전력수요와 높은 신재생발전량 등으로 인한 육지 전력계통(제주도 제외) 불안정이 발생될 것으로 전망되어 전기사업법 제27조의2, 동 법 제45조, 분산에너지 활성화 특별법 제16조, 전력계통 신뢰도 및 전기품질 유지기준 제17조에 따른 비중앙급전발전기 출력제어 조치 시행을 예고합니다. o 예정일 : 2024년 11월 24일(일), 12시~14시 o 수급전망 : 최대수요 61,400MW(19시), 최저수요 43,900MW(13시) o 제한사유 : 전력망 제약 o 금회 출력제한 대상 개별 발전소는 전일 18시까지 사전고지 예정입니다. ※ 기상변동 및 전력수요 변동에 따라 상기 전망은 변동될 수 있습니다.",data/raw/kpx_notice_archives/https%3A%2F%2Fwww.kpx.or.kr%2Fboard.es%3Fmid%3Da10109050000%26bid%3D0216%26act%3Dview%26list_no%3D73847%26tag%3D%26nPage%3D19.html,426
육지 출력제어 전망 안내 [2025년 1월 1일(수)],https://www.kpx.or.kr/board.es?mid=a10109050000&bid=0216&act=view&list_no=74036&tag=&nPage=19,2025-01-01,"육지 출력제어 전망 안내 [2025년 1월 1일(수)] 작성일 2024/12/31 18:47 작성자 경부하기운영자 조회수 1,653 주간 시간대의 낮은 전력수요와 높은 신재생발전량 등으로 인한 육지 전력계통(제주도 제외) 불안정이 발생될 것으로 전망되어 전기사업법 제27조의2, 동 법 제45조, 분산에너지 활성화 특별법 제16조, 전력계통 신뢰도 및 전기품질 유지기준 제17조에 따른 비중앙급전발전기 출력제어 조치 시행을 예고합니다. o 예정일 : 2025년 1월 1일(수), 12시~14시 o 수급전망 : 최대수요 62,800MW(19시), 최저수요 43,900MW(13시) o 제한사유 : 전력망 제약 o 금회 출력제한 대상 개별 발전소는 전일 18시까지 사전고지 예정입니다. ※ 기상변동 및 전력수요 변동에 따라 상기 전망은 변동될 수 있습니다.",data/raw/kpx_notice_archives/https%3A%2F%2Fwww.kpx.or.kr%2Fboard.es%3Fmid%3Da10109050000%26bid%3D0216%26act%3Dview%26list_no%3D74036%26tag%3D%26nPage%3D19.html,421
육지 출력제어 전망 안내 [2025년 2월 18일(화)],https://www.kpx.or.kr/board.es?mid=a10109050000&bid=0216&act=view&list_no=74334&tag=&nPage=18,2025-02-18,"육지 출력제어 전망 안내 [2025년 2월 18일(화)] 작성일 2025/02/17 18:29 작성자 경부하기운영자 조회수 1,143 높은 태양광발전 이용률과 발전량 등으로 인한 육지 전력계통(제주도 제외) 불안정이 발생될 것으로 전망되어 전기사업법 제27조의2, 동 법 제45조, 분산에너지 활성화 특별법 제16조, 전력계통 신뢰도 및 전기품질 유지기준 제17조에 따른 비중앙급전발전기 출력제어 조치 시행을 예고합니다. o 예정일 : 2025년 2월 18일(화), 12시~14시 o 수급전망 : 최대수요 80,200MW(19시), 주간최소수요 64,500MW(13시) o 제한사유 : 전력망 제약 o 금회 출력제한 대상 개별 발전소는 전일 18시까지 사전고지 예정입니다. ※ 기상변동 및 전력수요 변동에 따라 상기 전망은 변동될 수 있습니다.",data/raw/kpx_notice_archives/https%3A%2F%2Fwww.kpx.or.kr%2Fboard.es%3Fmid%3Da10109050000%26bid%3D0216%26act%3Dview%26list_no%3D74334%26tag%3D%26nPage%3D18.html,416
육지 출력제어 전망 안내 [2025년 2월 19일(수)],https://www.kpx.or.kr/board.es?mid=a10109050000&bid=0216&act=view&list_no=74343&tag=&nPage=18,2025-02-19,"육지 출력제어 전망 안내 [2025년 2월 19일(수)] 작성일 2025/02/18 19:50 작성자 경부하기운영자 조회수 1,668 높은 태양광발전 이용률과 발전량 등으로 인한 육지 전력계통(제주도 제외) 불안정이 발생될 것으로 전망되어 전기사업법 제27조의2, 동 법 제45조, 분산에너지 활성화 특별법 제16조, 전력계통 신뢰도 및 전기품질 유지기준 제17조에 따른 비중앙급전발전기 출력제어 조치 시행을 예고합니다. o 예정일 : 2025년 2월 19일(수), 12시~15시 o 수급전망 : 최대수요 80,600MW(09시), 주간최소수요 65,300MW(13시) o 제한사유 : 전력망 제약 o 금회 출력제한 대상 개별 발전소는 전일 18시까지 사전고지 예정입니다. ※ 기상변동 및 전력수요 변동에 따라 상기 전망은 변동될 수 있습니다.",data/raw/kpx_notice_archives/https%3A%2F%2Fwww.kpx.or.kr%2Fboard.es%3Fmid%3Da10109050000%26bid%3D0216%26act%3Dview%26list_no%3D74343%26tag%3D%26nPage%3D18.html,416
육지 출력제어 전망 안내 [2025년 2월 20일(목)],https://www.kpx.or.kr/board.es?mid=a10109050000&bid=0216&act=view&list_no=74359&tag=&nPage=18,2025-02-20,"육지 출력제어 전망 안내 [2025년 2월 20일(목)] 작성일 2025/02/19 19:17 작성자 경부하기운영자 조회수 1,541 높은 태양광발전 이용률과 발전량 등으로 인한 육지 전력계통(제주도 제외) 불안정이 발생될 것으로 전망되어 전기사업법 제27조의2, 동 법 제45조, 분산에너지 활성화 특별법 제16조, 전력계통 신뢰도 및 전기품질 유지기준 제17조에 따른 비중앙급전발전기 출력제어 조치 시행을 예고합니다. o 예정일 : 2025년 2월 20일(목), 12시~15시 o 수급전망 : 최대수요 80,300MW(09시), 주간최소수요 66,000MW(13시) o 제한사유 : 전력망 제약 o 금회 출력제한 대상 개별 발전소는 전일 18시까지 사전고지 예정입니다. ※ 기상변동 및 전력수요 변동에 따라 상기 전망은 변동될 수 있습니다.",data/raw/kpx_notice_archives/https%3A%2F%2Fwww.kpx.or.kr%2Fboard.es%3Fmid%3Da10109050000%26bid%3D0216%26act%3Dview%26list_no%3D74359%26tag%3D%26nPage%3D18.html,416
육지 출력제어 전망 안내 [2026년 2월 17(화)],https://www.kpx.or.kr/board.es?mid=a10109050000&bid=0216&act=view&list_no=76822&tag=&nPage=3,2026-02-19,"육지 출력제어 전망 안내 [2026년 2월 17(화)] 작성일 2026/02/19 14:18 작성자 경부하기운영자 조회수 348 높은 태양광발전 이용률과 발전량 등으로 인한 육지 전력계통(제주도 제외) 불안정이 발생될 것으로 전망되어 전기사업법 제27조의2, 동 법 제45조, 분산에너지 활성화 특별법 제16조, 전력계통 신뢰도 및 전기품질 유지기준 제17조에 따른 비중앙급전발전기 출력제어 조치 시행을 예고합니다. 출력제어 미이행시, 전기사업법(이하 법) 제21조, 전력시장운영규칙 제5.3.5조 등의 위반에 해당하여 과징금 또는 자율제재금 부과 및 기타 엄중한 처벌을 받을 수 있으므로 유의하시기 바랍니다. o 예정일 : 2026년 2월 17일(화), 12시~14시 o 수급전망 : 주간최소수요 33,800MW(13시) o 제한사유 : 전력망 제약, 수급불안정 o 금회 출력제한 대상 개별 발전소는 전일 22시까지 사전고지 예정입니다. ※ 기상변동 및 전력수요 변동에 따라 상기 전망은 변동될 수 있습니다.",data/raw/kpx_notice_archives/https%3A%2F%2Fwww.kpx.or.kr%2Fboard.es%3Fmid%3Da10109050000%26bid%3D0216%26act%3Dview%26list_no%3D76822%26tag%3D%26nPage%3D3.html,509
육지 출력제어 전망 안내 [2026년 2월 18(수)],https://www.kpx.or.kr/board.es?mid=a10109050000&bid=0216&act=view&list_no=76823&tag=&nPage=3,2026-02-19,"육지 출력제어 전망 안내 [2026년 2월 18(수)] 작성일 2026/02/19 14:22 작성자 경부하기운영자 조회수 596 높은 태양광발전 이용률과 발전량 등으로 인한 육지 전력계통(제주도 제외) 불안정이 발생될 것으로 전망되어 전기사업법 제27조의2, 동 법 제45조, 분산에너지 활성화 특별법 제16조, 전력계통 신뢰도 및 전기품질 유지기준 제17조에 따른 비중앙급전발전기 출력제어 조치 시행을 예고합니다. 출력제어 미이행시, 전기사업법(이하 법) 제21조, 전력시장운영규칙 제5.3.5조 등의 위반에 해당하여 과징금 또는 자율제재금 부과 및 기타 엄중한 처벌을 받을 수 있으므로 유의하시기 바랍니다. o 예정일 : 2026년 2월 18일(수), 12시~14시 o 수급전망 : 주간최소수요 37,100MW(13시) o 제한사유 : 전력망 제약, 수급불안정 o 금회 출력제한 대상 개별 발전소는 전일 22시까지 사전고지 예정입니다. ※ 기상변동 및 전력수요 변동에 따라 상기 전망은 변동될 수 있습니다.",data/raw/kpx_notice_archives/https%3A%2F%2Fwww.kpx.or.kr%2Fboard.es%3Fmid%3Da10109050000%26bid%3D0216%26act%3Dview%26list_no%3D76823%26tag%3D%26nPage%3D3.html,509
