날짜,시간,경제성DR입찰건수,피크수요입찰건수,미세먼지입찰건수,경제성DR낙찰건수,피크수요낙찰건수,미세먼지낙찰건수
2021-03-03,09,6,0,0,6,0,0
2021-03-03,10,7,0,0,0,0,0
2021-03-03,11,6,0,0,0,0,0
2021-03-03,12,6,0,0,0,0,0
2021-03-03,13,3,0,0,0,0,0
2021-03-03,14,10,0,0,0,0,0
2021-03-03,15,10,0,0,0,0,0
2021-03-03,16,9,0,0,0,0,0
2021-03-03,17,10,0,0,9,0,0
2021-03-03,18,6,0,0,0,0,0
2021-03-03,19,6,0,0,0,0,0
2021-03-03,20,4,0,0,0,0,0
2021-03-03,21,3,0,0,0,0,0
2021-03-03,22,2,0,0,0,0,0
2021-03-03,23,1,0,0,0,0,0
2021-03-03,24,2,0,0,0,0,0
2021-03-04,01,2,0,0,2,0,0
2021-03-04,02,1,0,0,0,0,0
2021-03-04,03,1,0,0,1,0,0
2021-03-04,04,1,0,0,0,0,0
2021-03-04,05,1,0,0,0,0,0
2021-03-04,06,1,0,0,0,0,0
2021-03-04,07,2,0,0,0,0,0
2021-03-04,08,3,0,0,0,0,0
2021-03-04,09,7,0,0,5,0,0
2021-03-04,10,9,0,0,9,0,0
2021-03-04,11,9,0,0,9,0,0
2021-03-04,12,10,0,0,0,0,0
2021-03-04,13,7,0,0,0,0,0
2021-03-04,14,15,0,0,7,0,0
2021-03-04,15,17,0,0,17,0,0
2021-03-04,16,16,0,0,16,0,0
2021-03-04,17,12,0,0,12,0,0
2021-03-04,18,4,0,0,3,0,0
2021-03-04,19,4,0,0,0,0,0
2021-03-04,20,3,0,0,0,0,0
2021-03-04,21,4,0,0,0,0,0
2021-03-04,22,3,0,0,0,0,0
2021-03-04,23,3,0,0,0,0,0
2021-03-04,24,4,0,0,3,0,0
2021-03-05,01,3,0,0,0,0,0
2021-03-05,02,2,0,0,0,0,0
2021-03-05,03,3,0,0,1,0,0
2021-03-05,04,2,0,0,0,0,0
2021-03-05,05,1,0,0,0,0,0
2021-03-05,06,1,0,0,1,0,0
2021-03-05,07,3,0,0,3,0,0
2021-03-05,08,4,0,0,0,0,0
2021-03-05,09,7,0,0,7,0,0
2021-03-05,10,9,0,0,9,0,0
2021-03-05,11,8,0,0,0,0,0
2021-03-05,12,10,0,0,2,0,0
2021-03-05,13,6,0,0,0,0,0
2021-03-05,14,18,0,0,0,0,0
2021-03-05,15,19,0,0,0,0,0
2021-03-05,16,17,0,0,4,0,0
2021-03-05,17,17,0,0,17,0,0
2021-03-05,18,6,0,0,0,0,0
2021-03-05,19,6,0,0,0,0,0
2021-03-05,20,5,0,0,1,0,0
2021-03-05,21,6,0,0,0,0,0
2021-03-05,22,5,0,0,1,0,0
2021-03-05,23,5,0,0,0,0,0
2021-03-05,24,5,0,0,5,0,0
2021-03-06,01,0,0,0,0,0,0
2021-03-06,02,0,0,0,0,0,0
2021-03-06,03,0,0,0,0,0,0
2021-03-06,04,0,0,0,0,0,0
2021-03-06,05,0,0,0,0,0,0
2021-03-06,06,0,0,0,0,0,0
2021-03-06,07,0,0,0,0,0,0
2021-03-06,08,0,0,0,0,0,0
2021-03-06,09,0,0,0,0,0,0
2021-03-06,10,0,0,0,0,0,0
2021-03-06,11,0,0,0,0,0,0
2021-03-06,12,0,0,0,0,0,0
2021-03-06,13,0,0,0,0,0,0
2021-03-06,14,0,0,0,0,0,0
2021-03-06,15,0,0,0,0,0,0
2021-03-06,16,0,0,0,0,0,0
2021-03-06,17,0,0,0,0,0,0
2021-03-06,18,0,0,0,0,0,0
2021-03-06,19,0,0,0,0,0,0
2021-03-06,20,0,0,0,0,0,0
2021-03-06,21,0,0,0,0,0,0
2021-03-06,22,0,0,0,0,0,0
2021-03-06,23,0,0,0,0,0,0
2021-03-06,24,0,0,0,0,0,0
2021-03-07,01,0,0,0,0,0,0
2021-03-07,02,0,0,0,0,0,0
2021-03-07,03,0,0,0,0,0,0
2021-03-07,04,0,0,0,0,0,0
2021-03-07,05,0,0,0,0,0,0
2021-03-07,06,0,0,0,0,0,0
2021-03-07,07,0,0,0,0,0,0
2021-03-07,08,0,0,0,0,0,0
2021-03-07,09,0,0,0,0,0,0
2021-03-07,10,0,0,0,0,0,0
2021-03-07,11,0,0,0,0,0,0
2021-03-07,12,0,0,0,0,0,0
2021-03-07,13,0,0,0,0,0,0
2021-03-07,14,0,0,0,0,0,0
2021-03-07,15,0,0,0,0,0,0
2021-03-07,16,0,0,0,0,0,0
2021-03-07,17,0,0,0,0,0,0
2021-03-07,18,0,0,0,0,0,0
2021-03-07,19,0,0,0,0,0,0
2021-03-07,20,0,0,0,0,0,0
2021-03-07,21,0,0,0,0,0,0
2021-03-07,22,0,0,0,0,0,0
2021-03-07,23,0,0,0,0,0,0
2021-03-07,24,0,0,0,0,0,0
2021-03-08,01,9,0,0,0,0,0
2021-03-08,02,9,0,0,0,0,0
2021-03-08,03,9,0,0,0,0,0
2021-03-08,04,6,0,0,0,0,0
2021-03-08,05,8,0,0,0,0,0
2021-03-08,06,8,0,0,0,0,0
2021-03-08,07,9,0,0,0,0,0
2021-03-08,08,8,0,0,0,0,0
2021-03-08,09,12,0,0,12,0,0
2021-03-08,10,11,0,0,11,0,0
2021-03-08,11,12,0,0,0,0,0
2021-03-08,12,13,0,0,0,0,0
2021-03-08,13,7,0,0,0,0,0
2021-03-08,14,14,0,0,0,0,0
2021-03-08,15,14,0,0,0,0,0
2021-03-08,16,11,0,0,7,0,0
2021-03-08,17,11,0,0,11,0,0
2021-03-08,18,8,0,0,8,0,0
2021-03-08,19,6,0,0,6,0,0
2021-03-08,20,5,0,0,5,0,0
2021-03-08,21,2,0,0,0,0,0
2021-03-08,22,2,0,0,0,0,0
2021-03-08,23,2,0,0,0,0,0
2021-03-08,24,4,0,0,4,0,0
2021-03-09,01,4,0,0,0,0,0
2021-03-09,02,2,0,0,0,0,0
2021-03-09,03,3,0,0,0,0,0
2021-03-09,04,1,0,0,0,0,0
2021-03-09,05,2,0,0,0,0,0
2021-03-09,06,3,0,0,2,0,0
2021-03-09,07,3,0,0,0,0,0
2021-03-09,08,7,0,0,0,0,0
2021-03-09,09,8,0,0,8,0,0
2021-03-09,10,9,0,0,9,0,0
2021-03-09,11,12,0,0,0,0,0
2021-03-09,12,12,0,0,0,0,0
2021-03-09,13,6,0,0,0,0,0
2021-03-09,14,12,0,0,9,0,0
2021-03-09,15,12,0,0,12,0,0
2021-03-09,16,11,0,0,0,0,0
2021-03-09,17,12,0,0,12,0,0
2021-03-09,18,6,0,0,0,0,0
2021-03-09,19,6,0,0,6,0,0
2021-03-09,20,5,0,0,0,0,0
2021-03-09,21,5,0,0,1,0,0
2021-03-09,22,5,0,0,0,0,0
2021-03-09,23,5,0,0,0,0,0
2021-03-09,24,5,0,0,5,0,0
2021-03-10,01,6,0,0,0,0,0
2021-03-10,02,5,0,0,0,0,0
2021-03-10,03,6,0,0,0,0,0
2021-03-10,04,5,0,0,0,0,0
2021-03-10,05,5,0,0,0,0,0
2021-03-10,06,6,0,0,0,0,0
2021-03-10,07,6,0,0,0,0,0
2021-03-10,08,7,0,0,0,0,0
2021-03-10,09,11,0,0,7,0,0
2021-03-10,10,12,0,0,0,0,0
2021-03-10,11,13,0,0,0,0,0
2021-03-10,12,14,0,0,0,0,0
2021-03-10,13,8,0,0,0,0,0
2021-03-10,14,14,0,0,0,0,0
2021-03-10,15,13,0,0,0,0,0
2021-03-10,16,13,0,0,0,0,0
2021-03-10,17,13,0,0,0,0,0
2021-03-10,18,9,0,0,0,0,0
2021-03-10,19,8,0,0,8,0,0
2021-03-10,20,8,0,0,0,0,0
2021-03-10,21,6,0,0,0,0,0
2021-03-10,22,6,0,0,0,0,0
2021-03-10,23,6,0,0,0,0,0
2021-03-10,24,6,0,0,5,0,0
2021-03-11,01,6,0,0,0,0,0
2021-03-11,02,5,0,0,0,0,0
2021-03-11,03,6,0,0,0,0,0
2021-03-11,04,5,0,0,0,0,0
2021-03-11,05,5,0,0,0,0,0
2021-03-11,06,7,0,0,0,0,0
2021-03-11,07,8,0,0,0,0,0
2021-03-11,08,8,0,0,0,0,0
2021-03-11,09,9,0,0,6,0,0
2021-03-11,10,11,0,0,0,0,0
2021-03-11,11,10,0,0,0,0,0
2021-03-11,12,10,0,0,0,0,0
2021-03-11,13,6,0,0,0,0,0
2021-03-11,14,11,0,0,0,0,0
2021-03-11,15,10,0,0,0,0,0
2021-03-11,16,8,0,0,0,0,0
2021-03-11,17,9,0,0,2,0,0
2021-03-11,18,6,0,0,0,0,0
2021-03-11,19,5,0,0,0,0,0
2021-03-11,20,6,0,0,0,0,0
2021-03-11,21,6,0,0,0,0,0
2021-03-11,22,6,0,0,0,0,0
2021-03-11,23,5,0,0,0,0,0
2021-03-11,24,5,0,0,1,0,0
2021-03-12,01,7,0,0,2,0,0
2021-03-12,02,5,0,0,0,0,0
2021-03-12,03,6,0,0,3,0,0
2021-03-12,04,8,0,0,0,0,0
2021-03-12,05,8,0,0,0,0,0
2021-03-12,06,7,0,0,3,0,0
2021-03-12,07,5,0,9,0,0,9
2021-03-12,08,8,0,7,4,0,7
2021-03-12,09,10,0,11,2,0,11
2021-03-12,10,13,0,4,13,0,4
2021-03-12,11,9,0,6,9,0,6
2021-03-12,12,12,0,5,12,0,5
2021-03-12,13,9,0,0,0,0,0
2021-03-12,14,13,0,6,13,0,6
2021-03-12,15,11,0,6,11,0,6
2021-03-12,16,9,0,13,0,0,13
2021-03-12,17,10,0,10,4,0,10
2021-03-12,18,11,0,6,7,0,6
2021-03-12,19,10,0,7,3,0,7
2021-03-12,20,9,0,1,9,0,1
2021-03-12,21,8,0,10,0,0,10
2021-03-12,22,9,0,0,0,0,0
2021-03-12,23,9,0,0,0,0,0
2021-03-12,24,9,0,0,9,0,0
2021-03-13,01,0,0,0,0,0,0
2021-03-13,02,0,0,0,0,0,0
2021-03-13,03,0,0,0,0,0,0
2021-03-13,04,0,0,0,0,0,0
2021-03-13,05,0,0,0,0,0,0
2021-03-13,06,0,0,0,0,0,0
2021-03-13,07,0,0,0,0,0,0
2021-03-13,08,0,0,0,0,0,0
2021-03-13,09,0,0,0,0,0,0
2021-03-13,10,0,0,0,0,0,0
2021-03-13,11,0,0,0,0,0,0
2021-03-13,12,0,0,0,0,0,0
2021-03-13,13,0,0,0,0,0,0
2021-03-13,14,0,0,0,0,0,0
2021-03-13,15,0,0,0,0,0,0
2021-03-13,16,0,0,0,0,0,0
2021-03-13,17,0,0,0,0,0,0
2021-03-13,18,0,0,0,0,0,0
2021-03-13,19,0,0,0,0,0,0
2021-03-13,20,0,0,0,0,0,0
2021-03-13,21,0,0,0,0,0,0
2021-03-13,22,0,0,0,0,0,0
2021-03-13,23,0,0,0,0,0,0
2021-03-13,24,0,0,0,0,0,0
2021-03-14,01,0,0,0,0,0,0
2021-03-14,02,0,0,0,0,0,0
2021-03-14,03,0,0,0,0,0,0
2021-03-14,04,0,0,0,0,0,0
2021-03-14,05,0,0,0,0,0,0
2021-03-14,06,0,0,0,0,0,0
2021-03-14,07,0,0,0,0,0,0
2021-03-14,08,0,0,0,0,0,0
2021-03-14,09,0,0,0,0,0,0
2021-03-14,10,0,0,0,0,0,0
2021-03-14,11,0,0,0,0,0,0
2021-03-14,12,0,0,0,0,0,0
2021-03-14,13,0,0,0,0,0,0
2021-03-14,14,0,0,0,0,0,0
2021-03-14,15,0,0,0,0,0,0
2021-03-14,16,0,0,0,0,0,0
2021-03-14,17,0,0,0,0,0,0
2021-03-14,18,0,0,0,0,0,0
2021-03-14,19,0,0,0,0,0,0
2021-03-14,20,0,0,0,0,0,0
2021-03-14,21,0,0,0,0,0,0
2021-03-14,22,0,0,0,0,0,0
2021-03-14,23,0,0,0,0,0,0
2021-03-14,24,0,0,0,0,0,0
2021-03-15,01,10,0,0,0,0,0
2021-03-15,02,8,0,0,3,0,0
2021-03-15,03,10,0,0,0,0,0
2021-03-15,04,4,0,0,0,0,0
2021-03-15,05,7,0,0,0,0,0
2021-03-15,06,10,0,0,0,0,0
2021-03-15,07,9,0,0,0,0,0
2021-03-15,08,9,0,0,0,0,0
2021-03-15,09,9,0,0,8,0,0
2021-03-15,10,8,0,0,0,0,0
2021-03-15,11,9,0,0,0,0,0
2021-03-15,12,7,0,0,0,0,0
2021-03-15,13,5,0,0,0,0,0
2021-03-15,14,7,0,0,3,0,0
2021-03-15,15,8,0,0,0,0,0
2021-03-15,16,7,0,0,1,0,0
2021-03-15,17,7,0,0,0,0,0
2021-03-15,18,6,0,0,6,0,0
2021-03-15,19,4,0,0,4,0,0
2021-03-15,20,5,0,0,4,0,0
2021-03-15,21,4,0,0,0,0,0
2021-03-15,22,4,0,0,2,0,0
2021-03-15,23,4,0,0,0,0,0
2021-03-15,24,5,0,0,4,0,0
2021-03-16,01,3,0,0,0,0,0
2021-03-16,02,3,0,0,3,0,0
2021-03-16,03,3,0,0,0,0,0
2021-03-16,04,2,0,0,0,0,0
2021-03-16,05,3,0,0,0,0,0
2021-03-16,06,3,0,0,0,0,0
2021-03-16,07,5,0,0,1,0,0
2021-03-16,08,5,0,0,0,0,0
2021-03-16,09,7,0,0,7,0,0
2021-03-16,10,11,0,0,0,0,0
2021-03-16,11,10,0,0,0,0,0
2021-03-16,12,11,0,0,0,0,0
2021-03-16,13,8,0,0,0,0,0
2021-03-16,14,10,0,0,0,0,0
2021-03-16,15,10,0,0,2,0,0
2021-03-16,16,10,0,0,0,0,0
2021-03-16,17,10,0,0,10,0,0
2021-03-16,18,8,0,0,8,0,0
2021-03-16,19,7,0,0,7,0,0
2021-03-16,20,7,0,0,0,0,0
2021-03-16,21,5,0,0,0,0,0
2021-03-16,22,5,0,0,0,0,0
2021-03-16,23,5,0,0,0,0,0
2021-03-16,24,4,0,0,4,0,0
2021-03-17,01,5,0,0,0,0,0
2021-03-17,02,4,0,0,1,0,0
2021-03-17,03,5,0,0,0,0,0
2021-03-17,04,2,0,0,0,0,0
2021-03-17,05,4,0,0,0,0,0
2021-03-17,06,4,0,0,0,0,0
2021-03-17,07,5,0,0,0,0,0
2021-03-17,08,8,0,0,0,0,0
2021-03-17,09,7,0,0,7,0,0
2021-03-17,10,9,0,0,0,0,0
2021-03-17,11,10,0,0,0,0,0
2021-03-17,12,9,0,0,2,0,0
2021-03-17,13,5,0,0,0,0,0
2021-03-17,14,7,0,0,0,0,0
2021-03-17,15,7,0,0,0,0,0
2021-03-17,16,7,0,0,0,0,0
2021-03-17,17,6,0,0,5,0,0
2021-03-17,18,4,0,0,4,0,0
2021-03-17,19,3,0,0,3,0,0
2021-03-17,20,4,0,0,3,0,0
2021-03-17,21,4,0,0,0,0,0
2021-03-17,22,4,0,0,0,0,0
2021-03-17,23,3,0,0,0,0,0
2021-03-17,24,5,0,0,1,0,0
2021-03-18,01,5,0,0,0,0,0
2021-03-18,02,4,0,0,0,0,0
2021-03-18,03,5,0,0,0,0,0
2021-03-18,04,1,0,0,0,0,0
2021-03-18,05,2,0,0,0,0,0
2021-03-18,06,3,0,0,0,0,0
2021-03-18,07,5,0,0,1,0,0
2021-03-18,08,6,0,0,0,0,0
2021-03-18,09,7,0,0,7,0,0
2021-03-18,10,8,0,0,0,0,0
2021-03-18,11,8,0,0,0,0,0
2021-03-18,12,7,0,0,0,0,0
2021-03-18,13,4,0,0,0,0,0
2021-03-18,14,7,0,0,0,0,0
2021-03-18,15,8,0,0,0,0,0
2021-03-18,16,7,0,0,0,0,0
2021-03-18,17,9,0,0,1,0,0
2021-03-18,18,8,0,0,0,0,0
2021-03-18,19,7,0,0,6,0,0
2021-03-18,20,7,0,0,2,0,0
2021-03-18,21,6,0,0,1,0,0
2021-03-18,22,7,0,0,0,0,0
2021-03-18,23,6,0,0,0,0,0
2021-03-18,24,6,0,0,1,0,0
2021-03-19,01,5,0,0,0,0,0
2021-03-19,02,5,0,0,1,0,0
2021-03-19,03,5,0,0,0,0,0
2021-03-19,04,3,0,0,0,0,0
2021-03-19,05,4,0,0,0,0,0
2021-03-19,06,5,0,0,0,0,0
2021-03-19,07,5,0,0,0,0,0
2021-03-19,08,6,0,0,0,0,0
2021-03-19,09,7,0,0,7,0,0
2021-03-19,10,9,0,0,0,0,0
2021-03-19,11,9,0,0,0,0,0
2021-03-19,12,9,0,0,0,0,0
2021-03-19,13,6,0,0,0,0,0
2021-03-19,14,9,0,0,0,0,0
2021-03-19,15,9,0,0,0,0,0
2021-03-19,16,10,0,0,0,0,0
2021-03-19,17,9,0,0,2,0,0
2021-03-19,18,11,0,0,11,0,0
2021-03-19,19,12,0,0,12,0,0
2021-03-19,20,11,0,0,11,0,0
2021-03-19,21,10,0,0,0,0,0
2021-03-19,22,10,0,0,1,0,0
2021-03-19,23,9,0,0,0,0,0
2021-03-19,24,8,0,0,8,0,0
2021-03-20,01,0,0,0,0,0,0
2021-03-20,02,0,0,0,0,0,0
2021-03-20,03,0,0,0,0,0,0
2021-03-20,04,0,0,0,0,0,0
2021-03-20,05,0,0,0,0,0,0
2021-03-20,06,0,0,0,0,0,0
2021-03-20,07,0,0,0,0,0,0
2021-03-20,08,0,0,0,0,0,0
2021-03-20,09,0,0,0,0,0,0
2021-03-20,10,0,0,0,0,0,0
2021-03-20,11,0,0,0,0,0,0
2021-03-20,12,0,0,0,0,0,0
2021-03-20,13,0,0,0,0,0,0
2021-03-20,14,0,0,0,0,0,0
2021-03-20,15,0,0,0,0,0,0
2021-03-20,16,0,0,0,0,0,0
2021-03-20,17,0,0,0,0,0,0
2021-03-20,18,0,0,0,0,0,0
2021-03-20,19,0,0,0,0,0,0
2021-03-20,20,0,0,0,0,0,0
2021-03-20,21,0,0,0,0,0,0
2021-03-20,22,0,0,0,0,0,0
2021-03-20,23,0,0,0,0,0,0
2021-03-20,24,0,0,0,0,0,0
2021-03-21,01,0,0,0,0,0,0
2021-03-21,02,0,0,0,0,0,0
2021-03-21,03,0,0,0,0,0,0
2021-03-21,04,0,0,0,0,0,0
2021-03-21,05,0,0,0,0,0,0
2021-03-21,06,0,0,0,0,0,0
2021-03-21,07,0,0,0,0,0,0
2021-03-21,08,0,0,0,0,0,0
2021-03-21,09,0,0,0,0,0,0
2021-03-21,10,0,0,0,0,0,0
2021-03-21,11,0,0,0,0,0,0
2021-03-21,12,0,0,0,0,0,0
2021-03-21,13,0,0,0,0,0,0
2021-03-21,14,0,0,0,0,0,0
2021-03-21,15,0,0,0,0,0,0
2021-03-21,16,0,0,0,0,0,0
2021-03-21,17,0,0,0,0,0,0
2021-03-21,18,0,0,0,0,0,0
2021-03-21,19,0,0,0,0,0,0
2021-03-21,20,0,0,0,0,0,0
2021-03-21,21,0,0,0,0,0,0
2021-03-21,22,0,0,0,0,0,0
2021-03-21,23,0,0,0,0,0,0
2021-03-21,24,0,0,0,0,0,0
2021-03-22,01,11,0,0,0,0,0
2021-03-22,02,12,0,0,0,0,0
2021-03-22,03,11,0,0,0,0,0
2021-03-22,04,9,0,0,0,0,0
2021-03-22,05,12,0,0,0,0,0
2021-03-22,06,14,0,0,0,0,0
2021-03-22,07,12,0,0,0,0,0
2021-03-22,08,11,0,0,0,0,0
2021-03-22,09,15,0,0,8,0,0
2021-03-22,10,14,0,0,0,0,0
2021-03-22,11,13,0,0,0,0,0
2021-03-22,12,12,0,0,0,0,0
2021-03-22,13,8,0,0,0,0,0
2021-03-22,14,11,0,0,0,0,0
2021-03-22,15,12,0,0,0,0,0
2021-03-22,16,11,0,0,0,0,0
2021-03-22,17,11,0,0,0,0,0
2021-03-22,18,11,0,0,0,0,0
2021-03-22,19,8,0,0,0,0,0
2021-03-22,20,7,0,0,0,0,0
2021-03-22,21,8,0,0,0,0,0
2021-03-22,22,7,0,0,0,0,0
2021-03-22,23,7,0,0,0,0,0
2021-03-22,24,7,0,0,0,0,0
2021-03-23,01,3,0,0,0,0,0
2021-03-23,02,3,0,0,0,0,0
2021-03-23,03,3,0,0,0,0,0
2021-03-23,04,3,0,0,0,0,0
2021-03-23,05,3,0,0,0,0,0
2021-03-23,06,3,0,0,0,0,0
2021-03-23,07,4,0,0,0,0,0
2021-03-23,08,5,0,0,0,0,0
2021-03-23,09,11,0,0,11,0,0
2021-03-23,10,11,0,0,0,0,0
2021-03-23,11,12,0,0,0,0,0
2021-03-23,12,12,0,0,0,0,0
2021-03-23,13,9,0,0,0,0,0
2021-03-23,14,11,0,0,0,0,0
2021-03-23,15,11,0,0,0,0,0
2021-03-23,16,11,0,0,0,0,0
2021-03-23,17,11,0,0,0,0,0
2021-03-23,18,8,0,0,0,0,0
2021-03-23,19,6,0,0,6,0,0
2021-03-23,20,5,0,0,1,0,0
2021-03-23,21,5,0,0,0,0,0
2021-03-23,22,5,0,0,0,0,0
2021-03-23,23,5,0,0,0,0,0
2021-03-23,24,6,0,0,0,0,0
2021-03-24,01,3,0,0,1,0,0
2021-03-24,02,4,0,0,0,0,0
2021-03-24,03,4,0,0,2,0,0
2021-03-24,04,4,0,0,0,0,0
2021-03-24,05,4,0,0,0,0,0
2021-03-24,06,4,0,0,0,0,0
2021-03-24,07,4,0,0,0,0,0
2021-03-24,08,4,0,0,0,0,0
2021-03-24,09,7,0,0,7,0,0
2021-03-24,10,7,0,0,0,0,0
2021-03-24,11,7,0,0,0,0,0
2021-03-24,12,9,0,0,1,0,0
2021-03-24,13,5,0,0,0,0,0
2021-03-24,14,8,0,0,2,0,0
2021-03-24,15,6,0,0,3,0,0
2021-03-24,16,6,0,0,0,0,0
2021-03-24,17,7,0,0,4,0,0
2021-03-24,18,6,0,0,5,0,0
2021-03-24,19,6,0,0,6,0,0
2021-03-24,20,6,0,0,0,0,0
2021-03-24,21,5,0,0,0,0,0
2021-03-24,22,5,0,0,0,0,0
2021-03-24,23,6,0,0,0,0,0
2021-03-24,24,5,0,0,4,0,0
2021-03-25,01,4,0,0,0,0,0
2021-03-25,02,5,0,0,0,0,0
2021-03-25,03,5,0,0,0,0,0
2021-03-25,04,5,0,0,0,0,0
2021-03-25,05,5,0,0,0,0,0
2021-03-25,06,5,0,0,0,0,0
2021-03-25,07,5,0,0,0,0,0
2021-03-25,08,8,0,0,0,0,0
2021-03-25,09,10,0,0,10,0,0
2021-03-25,10,8,0,0,0,0,0
2021-03-25,11,7,0,0,0,0,0
2021-03-25,12,8,0,0,0,0,0
2021-03-25,13,6,0,0,0,0,0
2021-03-25,14,7,0,0,0,0,0
2021-03-25,15,6,0,0,0,0,0
2021-03-25,16,8,0,0,0,0,0
2021-03-25,17,8,0,0,0,0,0
2021-03-25,18,5,0,0,0,0,0
2021-03-25,19,7,0,0,5,0,0
2021-03-25,20,5,0,0,0,0,0
2021-03-25,21,5,0,0,0,0,0
2021-03-25,22,5,0,0,0,0,0
2021-03-25,23,5,0,0,0,0,0
2021-03-25,24,5,0,0,2,0,0
2021-03-26,01,4,0,0,0,0,0
2021-03-26,02,5,0,0,0,0,0
2021-03-26,03,5,0,0,0,0,0
2021-03-26,04,5,0,0,0,0,0
2021-03-26,05,6,0,0,0,0,0
2021-03-26,06,6,0,0,0,0,0
2021-03-26,07,7,0,0,0,0,0
2021-03-26,08,6,0,0,0,0,0
2021-03-26,09,9,0,0,9,0,0
2021-03-26,10,12,0,0,0,0,0
2021-03-26,11,13,0,0,0,0,0
2021-03-26,12,12,0,0,0,0,0
2021-03-26,13,9,0,0,0,0,0
2021-03-26,14,12,0,0,1,0,0
2021-03-26,15,10,0,0,0,0,0
2021-03-26,16,11,0,0,0,0,0
2021-03-26,17,9,0,0,1,0,0
2021-03-26,18,10,0,0,0,0,0
2021-03-26,19,10,0,0,3,0,0
2021-03-26,20,8,0,0,0,0,0
2021-03-26,21,7,0,0,0,0,0
2021-03-26,22,6,0,0,0,0,0
2021-03-26,23,6,0,0,0,0,0
2021-03-26,24,6,0,0,0,0,0
2021-03-27,01,0,0,0,0,0,0
2021-03-27,02,0,0,0,0,0,0
2021-03-27,03,0,0,0,0,0,0
2021-03-27,04,0,0,0,0,0,0
2021-03-27,05,0,0,0,0,0,0
2021-03-27,06,0,0,0,0,0,0
2021-03-27,07,0,0,0,0,0,0
2021-03-27,08,0,0,0,0,0,0
2021-03-27,09,0,0,0,0,0,0
2021-03-27,10,0,0,0,0,0,0
2021-03-27,11,0,0,0,0,0,0
2021-03-27,12,0,0,0,0,0,0
2021-03-27,13,0,0,0,0,0,0
2021-03-27,14,0,0,0,0,0,0
2021-03-27,15,0,0,0,0,0,0
2021-03-27,16,0,0,0,0,0,0
2021-03-27,17,0,0,0,0,0,0
2021-03-27,18,0,0,0,0,0,0
2021-03-27,19,0,0,0,0,0,0
2021-03-27,20,0,0,0,0,0,0
2021-03-27,21,0,0,0,0,0,0
2021-03-27,22,0,0,0,0,0,0
2021-03-27,23,0,0,0,0,0,0
2021-03-27,24,0,0,0,0,0,0
2021-03-28,01,0,0,0,0,0,0
2021-03-28,02,0,0,0,0,0,0
2021-03-28,03,0,0,0,0,0,0
2021-03-28,04,0,0,0,0,0,0
2021-03-28,05,0,0,0,0,0,0
2021-03-28,06,0,0,0,0,0,0
2021-03-28,07,0,0,0,0,0,0
2021-03-28,08,0,0,0,0,0,0
2021-03-28,09,0,0,0,0,0,0
2021-03-28,10,0,0,0,0,0,0
2021-03-28,11,0,0,0,0,0,0
2021-03-28,12,0,0,0,0,0,0
2021-03-28,13,0,0,0,0,0,0
2021-03-28,14,0,0,0,0,0,0
2021-03-28,15,0,0,0,0,0,0
2021-03-28,16,0,0,0,0,0,0
2021-03-28,17,0,0,0,0,0,0
2021-03-28,18,0,0,0,0,0,0
2021-03-28,19,0,0,0,0,0,0
2021-03-28,20,0,0,0,0,0,0
2021-03-28,21,0,0,0,0,0,0
2021-03-28,22,0,0,0,0,0,0
2021-03-28,23,0,0,0,0,0,0
2021-03-28,24,0,0,0,0,0,0
2021-03-29,01,12,0,0,0,0,0
2021-03-29,02,12,0,0,0,0,0
2021-03-29,03,11,0,0,0,0,0
2021-03-29,04,8,0,0,0,0,0
2021-03-29,05,11,0,0,0,0,0
2021-03-29,06,10,0,0,0,0,0
2021-03-29,07,9,0,0,0,0,0
2021-03-29,08,10,0,0,0,0,0
2021-03-29,09,12,0,0,11,0,0
2021-03-29,10,10,0,0,0,0,0
2021-03-29,11,11,0,0,0,0,0
2021-03-29,12,9,0,0,0,0,0
2021-03-29,13,7,0,0,0,0,0
2021-03-29,14,9,0,0,0,0,0
2021-03-29,15,9,0,0,0,0,0
2021-03-29,16,9,0,0,0,0,0
2021-03-29,17,9,0,0,0,0,0
2021-03-29,18,8,0,0,0,0,0
2021-03-29,19,10,0,0,10,0,0
2021-03-29,20,5,0,0,0,0,0
2021-03-29,21,5,0,0,0,0,0
2021-03-29,22,5,0,0,0,0,0
2021-03-29,23,5,0,0,0,0,0
2021-03-29,24,4,0,0,0,0,0
2021-03-30,01,5,0,0,0,0,0
2021-03-30,02,6,0,0,0,0,0
2021-03-30,03,6,0,0,0,0,0
2021-03-30,04,6,0,0,0,0,0
2021-03-30,05,6,0,0,0,0,0
2021-03-30,06,5,0,0,0,0,0
2021-03-30,07,5,0,0,0,0,0
2021-03-30,08,6,0,0,0,0,0
2021-03-30,09,9,0,0,9,0,0
2021-03-30,10,9,0,0,0,0,0
2021-03-30,11,9,0,0,0,0,0
2021-03-30,12,9,0,0,0,0,0
2021-03-30,13,7,0,0,0,0,0
2021-03-30,14,10,0,0,0,0,0
2021-03-30,15,9,0,0,0,0,0
2021-03-30,16,9,0,0,0,0,0
2021-03-30,17,9,0,0,0,0,0
2021-03-30,18,8,0,0,0,0,0
2021-03-30,19,9,0,0,6,0,0
2021-03-30,20,7,0,0,0,0,0
2021-03-30,21,6,0,0,0,0,0
2021-03-30,22,6,0,0,0,0,0
2021-03-30,23,6,0,0,0,0,0
